Time,covidsim_system.S,covidsim_system.E1,covidsim_system.E2,covidsim_system.P1,covidsim_system.P2,covidsim_system.I1,covidsim_system.I2,covidsim_system.L1,covidsim_system.L2,covidsim_system.R,covidsim_system.D,covidsim_system.prob,covidsim_system.cases,covidsim_system.C_dot
16.000000,4817090.682068,1461.139612,1035.116520,235.020490,213.994072,1170.007568,607.204208,272.496749,102.904684,44.344718,0.089312,0.473363,1970.847239,213.994072
16.100000,4817038.440672,1476.678015,1045.821418,237.409276,216.109025,1179.758063,612.850650,275.854110,104.608042,45.379332,0.091396,0.473363,1992.341593,216.109025
16.200000,4816985.660514,1492.365052,1056.647462,239.826873,218.251423,1189.623268,618.538461,279.234444,106.327969,46.431020,0.093514,0.473363,2014.048677,218.251423
16.300000,4816932.336644,1508.201941,1067.595344,242.273428,220.421402,1199.604778,624.268380,282.637937,108.064530,47.499948,0.095667,0.473363,2035.971240,220.421402
16.400000,4816878.464061,1524.189923,1078.665772,244.749094,222.619102,1209.704188,630.041152,286.064782,109.817789,48.586281,0.097855,0.473363,2058.112047,222.619102
16.500000,4816824.037713,1540.330260,1089.859465,247.254023,224.844661,1219.923090,635.857531,289.515175,111.587815,49.690187,0.100078,0.473363,2080.473877,224.844661
16.600000,4816769.052492,1556.624236,1101.177157,249.788373,227.098221,1230.263075,641.718279,292.989322,113.374676,50.811833,0.102337,0.473363,2103.059522,227.098221
16.700000,4816713.503237,1573.073155,1112.619594,252.352301,229.379924,1240.725730,647.624168,296.487428,115.178441,51.951388,0.104633,0.473363,2125.871788,229.379924
16.800000,4816657.384736,1589.678343,1124.187538,254.945972,231.689916,1251.312643,653.575977,300.009710,116.999182,53.109020,0.106964,0.473363,2148.913496,231.689916
16.900000,4816600.691717,1606.441148,1135.881764,257.569548,234.028341,1262.025399,659.574492,303.556388,118.836971,54.284899,0.109332,0.473363,2172.187481,234.028341
17.000000,4816543.418858,1623.362938,1147.703063,260.223199,236.395348,1272.865583,665.620508,307.127686,120.691883,55.479197,0.111738,0.473363,2195.696594,236.395348
17.100000,4816485.560778,1640.445102,1159.652238,262.907094,238.791088,1283.834778,671.714829,310.723836,122.563992,56.692083,0.114181,0.473363,2219.443700,238.791088
17.200000,4816427.112041,1657.689052,1171.730109,265.621408,241.215712,1294.934568,677.858265,314.345076,124.453378,57.923730,0.116661,0.473363,2243.431678,241.215712
17.300000,4816368.067155,1675.096220,1183.937510,268.366317,243.669374,1306.166534,684.051633,317.991648,126.360117,59.174311,0.119180,0.473363,2267.663424,243.669374
17.400000,4816308.420569,1692.668058,1196.275290,271.142002,246.152233,1317.532258,690.295761,321.663801,128.284292,60.444000,0.121737,0.473363,2292.141848,246.152233
17.500000,4816248.166677,1710.406040,1208.744312,273.948647,248.664446,1329.033323,696.591480,325.361789,130.225983,61.732970,0.124333,0.473363,2316.869878,248.664446
17.600000,4816187.299813,1728.311662,1221.345457,276.786436,251.206175,1340.671311,702.939633,329.085872,132.185276,63.041396,0.126968,0.473363,2341.850456,251.206175
17.700000,4816125.814252,1746.386441,1234.079619,279.655562,253.777585,1352.447804,709.341067,332.836317,134.162255,64.369456,0.129643,0.473363,2367.086542,253.777585
17.800000,4816063.704211,1764.631913,1246.947708,282.556216,256.378841,1364.364385,715.796638,336.613394,136.157009,65.717326,0.132358,0.473363,2392.581110,256.378841
17.900000,4816000.963846,1783.049638,1259.950652,285.488597,259.010114,1376.422640,722.307208,340.417383,138.169626,67.085183,0.135113,0.473363,2418.337153,259.010114
18.000000,4815937.587252,1801.641196,1273.089392,288.452904,261.671576,1388.624153,728.873648,344.248566,140.200199,68.473206,0.137908,0.473363,2444.357680,261.671576
18.100000,4815873.568466,1820.408187,1286.364886,291.449341,264.363402,1400.970512,735.496834,348.107233,142.248820,69.881576,0.140745,0.473363,2470.645719,264.363402
18.200000,4815808.901461,1839.352234,1299.778108,294.478115,267.085769,1413.463304,742.177651,351.993679,144.315585,71.310471,0.143623,0.473363,2497.204313,267.085769
18.300000,4815743.580148,1858.474981,1313.330050,297.539438,269.838859,1426.104122,748.916990,355.908205,146.400590,72.760075,0.146542,0.473363,2524.036525,269.838859
18.400000,4815677.598375,1877.778092,1327.021717,300.633525,272.622856,1438.894558,755.715749,359.851118,148.503936,74.230569,0.149504,0.473363,2551.145435,272.622856
18.500000,4815610.949929,1897.263256,1340.854134,303.760594,275.437946,1451.836208,762.574834,363.822732,150.625723,75.722137,0.152508,0.473363,2578.534142,275.437946
18.600000,4815543.628530,1916.932178,1354.828341,306.920867,278.284320,1464.930670,769.495155,367.823364,152.766056,77.234964,0.155555,0.473363,2606.205764,278.284320
18.700000,4815475.627836,1936.786590,1368.945393,310.114570,281.162172,1478.179546,776.477633,371.853341,154.925040,78.769234,0.158645,0.473363,2634.163439,281.162172
18.800000,4815406.941439,1956.828242,1383.206366,313.341933,284.071698,1491.584442,783.523192,375.912993,157.102782,80.325135,0.161779,0.473363,2662.410323,284.071698
18.900000,4815337.562864,1977.058907,1397.612349,316.603190,287.013098,1505.146966,790.632765,380.002656,159.299394,81.902855,0.164956,0.473363,2690.949592,287.013098
19.000000,4815267.485573,1997.480380,1412.164450,319.898578,289.986576,1518.868731,797.807292,384.122674,161.514987,83.502581,0.168178,0.473363,2719.784443,289.986576
19.100000,4815196.702956,2018.094477,1426.863795,323.228340,292.992339,1532.751355,805.047717,388.273394,163.749676,85.124505,0.171445,0.473363,2748.918093,292.992339
19.200000,4815125.208341,2038.903038,1441.711526,326.592720,296.030597,1546.796460,812.354995,392.455172,166.003579,86.768816,0.174757,0.473363,2778.353779,296.030597
19.300000,4815052.994983,2059.907922,1456.708802,329.991968,299.101564,1561.005672,819.730083,396.668369,168.276815,88.435709,0.178114,0.473363,2808.094762,299.101564
19.400000,4814980.056070,2081.111012,1471.856801,333.426339,302.205457,1575.380625,827.173949,400.913350,170.569505,90.125375,0.181517,0.473363,2838.144321,302.205457
19.500000,4814906.384722,2102.514214,1487.156718,336.896088,305.342499,1589.922955,834.687564,405.190489,172.881775,91.838009,0.184966,0.473363,2868.505759,305.342499
19.600000,4814831.973985,2124.119455,1502.609766,340.401480,308.512913,1604.634307,842.271908,409.500164,175.213751,93.573809,0.188462,0.473363,2899.182401,308.512913
19.700000,4814756.816838,2145.928685,1518.217176,343.942779,311.716928,1619.516330,849.927967,413.842760,177.565563,95.332970,0.192005,0.473363,2930.177595,311.716928
19.800000,4814680.906186,2167.943876,1533.980196,347.520255,314.954777,1634.570681,857.656733,418.218667,179.937342,97.115692,0.195596,0.473363,2961.494711,314.954777
19.900000,4814604.234862,2190.167023,1549.900093,351.134183,318.226695,1649.799022,865.459206,422.628282,182.329224,98.922174,0.199234,0.473363,2993.137143,318.226695
20.000000,4814526.795626,2212.600146,1565.978153,354.784843,321.532924,1665.203026,873.336392,427.072008,184.741345,100.752617,0.202921,0.473363,3025.108309,321.532924
20.100000,4814448.581165,2235.245285,1582.215680,358.472515,324.873705,1680.784368,881.289302,431.550254,187.173846,102.607225,0.206656,0.473363,3057.411650,324.873705
20.200000,4814369.584091,2258.104504,1598.613994,362.197489,328.249288,1696.544734,889.318956,436.063434,189.626869,104.486200,0.210440,0.473363,3090.050634,328.249288
20.300000,4814289.796941,2281.179892,1615.174438,365.960055,331.659924,1712.485819,897.426380,440.611969,192.100559,106.389750,0.214274,0.473363,3123.028751,331.659924
20.400000,4814209.212176,2304.473558,1631.898370,369.760509,335.105868,1728.609324,905.612606,445.196286,194.595065,108.318079,0.218158,0.473363,3156.349518,335.105868
20.500000,4814127.822181,2327.987638,1648.787169,373.599153,338.587382,1744.916959,913.878674,449.816818,197.110537,110.271398,0.222092,0.473363,3190.016479,338.587382
20.600000,4814045.619262,2351.724290,1665.842231,377.476289,342.104727,1761.410445,922.225630,454.474004,199.647130,112.249916,0.226077,0.473363,3224.033201,342.104727
20.700000,4813962.595648,2375.685696,1683.064974,381.392229,345.658173,1778.091510,930.654525,459.168288,202.204999,114.253844,0.230113,0.473363,3258.403279,345.658173
20.800000,4813878.743490,2399.874063,1700.456833,385.347285,349.247992,1794.961893,939.166420,463.900123,204.784305,116.283396,0.234200,0.473363,3293.130337,349.247992
20.900000,4813794.054859,2424.291620,1718.019262,389.341776,352.874459,1812.023343,947.762381,468.669965,207.385210,118.338785,0.238340,0.473363,3328.218024,352.874459
21.000000,4813708.521743,2448.940624,1735.753736,393.376024,356.537855,1829.277618,956.443481,473.478278,210.007879,120.420229,0.242532,0.473363,3363.670017,356.537855
21.100000,4813622.136053,2473.823352,1753.661749,397.450358,360.238466,1846.726488,965.210799,478.325531,212.652481,122.527945,0.246777,0.473363,3399.490022,360.238466
21.200000,4813534.889615,2498.942109,1771.744814,401.565109,363.976580,1864.371733,974.065424,483.212200,215.319186,124.662154,0.251076,0.473363,3435.681773,363.976580
21.300000,4813446.774173,2524.299225,1790.004465,405.720614,367.752490,1882.215145,983.008448,488.138766,218.008171,126.823075,0.255428,0.473363,3472.249034,367.752490
21.400000,4813357.781389,2549.897052,1808.442254,409.917213,371.566494,1900.258528,992.040972,493.105717,220.719612,129.010933,0.259834,0.473363,3509.195597,371.566494
21.500000,4813267.902837,2575.737971,1827.059756,414.155255,375.418894,1918.503696,1001.164105,498.113547,223.453690,131.225953,0.264295,0.473363,3546.525287,375.418894
21.600000,4813177.130010,2601.824386,1845.858564,418.435088,379.309998,1936.952477,1010.378961,503.162757,226.210588,133.468361,0.268812,0.473363,3584.241955,379.309998
21.700000,4813085.454311,2628.158727,1864.840291,422.757069,383.240114,1955.606710,1019.686662,508.253851,228.990495,135.738385,0.273384,0.473363,3622.349487,383.240114
21.800000,4812992.867060,2654.743451,1884.006573,427.121558,387.209560,1974.468249,1029.088338,513.387343,231.793599,138.036257,0.278012,0.473363,3660.851798,387.209560
21.900000,4812899.359487,2681.581039,1903.359064,431.528920,391.218655,1993.538958,1038.585126,518.563752,234.620095,140.362208,0.282696,0.473363,3699.752835,391.218655
22.000000,4812804.922733,2708.674001,1922.899440,435.979525,395.267724,2012.820718,1048.178168,523.783601,237.470179,142.716473,0.287438,0.473363,3739.056577,395.267724
22.100000,4812709.547851,2736.024870,1942.629397,440.473749,399.357095,2032.315422,1057.868617,529.047422,240.344051,145.099289,0.292237,0.473363,3778.767037,399.357095
22.200000,4812613.225803,2763.636209,1962.550654,445.011972,403.487102,2052.024976,1067.657631,534.355752,243.241915,147.510893,0.297094,0.473363,3818.888261,403.487102
22.300000,4812515.947460,2791.510605,1982.664949,449.594577,407.658084,2071.951302,1077.546377,539.709135,246.163977,149.951526,0.302010,0.473363,3859.424326,407.658084
22.400000,4812417.703601,2819.650673,2002.974042,454.221956,411.870383,2092.096337,1087.536028,545.108119,249.110447,152.421430,0.306984,0.473363,3900.379345,411.870383
22.500000,4812318.484912,2848.059057,2023.479714,458.894503,416.124347,2112.462032,1097.627766,550.553262,252.081539,154.920850,0.312018,0.473363,3941.757467,416.124347
22.600000,4812218.281985,2876.738427,2044.183769,463.612617,420.420329,2133.050355,1107.822780,556.045124,255.077470,157.450032,0.317112,0.473363,3983.562872,420.420329
22.700000,4812117.085317,2905.691479,2065.088032,468.376705,424.758686,2153.863287,1118.122266,561.584275,258.098459,160.009226,0.322266,0.473363,4025.799780,424.758686
22.800000,4812014.885310,2934.920941,2086.194350,473.187176,429.139780,2174.902828,1128.527431,567.171288,261.144732,162.598683,0.327482,0.473363,4068.472444,429.139780
22.900000,4811911.672269,2964.429564,2107.504590,478.044445,433.563977,2196.170992,1139.039487,572.806746,264.216515,165.218655,0.332758,0.473363,4111.585154,433.563977
23.000000,4811807.436402,2994.220133,2129.020645,482.948934,438.031649,2217.669811,1149.659655,578.491235,267.314039,167.869399,0.338097,0.473363,4155.142237,438.031649
23.100000,4811702.167818,3024.295457,2150.744427,487.901068,442.543174,2239.401334,1160.389163,584.225349,270.437539,170.551173,0.343498,0.473363,4199.148057,442.543174
23.200000,4811595.856526,3054.658376,2172.677873,492.901277,447.098932,2261.367627,1171.229250,590.009688,273.587253,173.264236,0.348963,0.473363,4243.607017,447.098932
23.300000,4811488.492435,3085.311759,2194.822940,497.950000,451.699309,2283.570774,1182.181161,595.844858,276.763423,176.008851,0.354490,0.473363,4288.523557,451.699309
23.400000,4811380.065354,3116.258503,2217.181611,503.047676,456.344699,2306.012875,1193.246150,601.731473,279.966294,178.785285,0.360082,0.473363,4333.902158,456.344699
23.500000,4811270.564987,3147.501537,2239.755889,508.194753,461.035496,2328.696051,1204.425479,607.670151,283.196114,181.593803,0.365739,0.473363,4379.747337,461.035496
23.600000,4811159.980937,3179.043818,2262.547803,513.391685,465.772103,2351.622441,1215.720421,613.661518,286.453138,184.434676,0.371460,0.473363,4426.063654,465.772103
23.700000,4811048.302702,3210.888333,2285.559402,518.638927,470.554926,2374.794201,1227.132254,619.706206,289.737621,187.308178,0.377248,0.473363,4472.855709,470.554926
23.800000,4810935.519674,3243.038101,2308.792762,523.936946,475.384377,2398.213509,1238.662269,625.804855,293.049824,190.214582,0.383101,0.473363,4520.128140,475.384377
23.900000,4810821.621140,3275.496169,2332.249980,529.286208,480.260873,2421.882560,1250.311761,631.958108,296.390011,193.154168,0.389022,0.473363,4567.885630,480.260873
24.000000,4810706.596277,3308.265617,2355.933178,534.687189,485.184837,2445.803571,1262.082039,638.166618,299.758450,196.127215,0.395010,0.473363,4616.132903,485.184837
24.100000,4810590.434156,3341.349554,2379.844502,540.140368,490.156696,2469.978778,1273.974418,644.431044,303.155413,199.134006,0.401065,0.473363,4664.874723,490.156696
24.200000,4810473.123739,3374.751124,2403.986121,545.646233,495.176883,2494.410438,1285.990222,650.752048,306.581175,202.174828,0.407190,0.473363,4714.115901,495.176883
24.300000,4810354.653874,3408.473498,2428.360231,551.205274,500.245835,2519.100828,1298.130788,657.130305,310.036015,205.249969,0.413383,0.473363,4763.861288,500.245835
24.400000,4810235.013302,3442.519883,2452.969050,556.817988,505.363997,2544.052247,1310.397458,663.566490,313.520218,208.359720,0.419647,0.473363,4814.115781,505.363997
24.500000,4810114.190648,3476.893515,2477.814822,562.484878,510.531816,2569.267017,1322.791586,670.061290,317.034071,211.504377,0.425980,0.473363,4864.884321,510.531816
24.600000,4809992.174424,3511.597665,2502.899816,568.206453,515.749749,2594.747478,1335.314536,676.615395,320.577865,214.684235,0.432384,0.473363,4916.171894,515.749749
24.700000,4809868.953027,3546.635634,2528.226324,573.983229,521.018253,2620.495995,1347.967680,683.229504,324.151896,217.899596,0.438860,0.473363,4967.983532,521.018253
24.800000,4809744.514740,3582.010759,2553.796667,579.815725,526.337795,2646.514956,1360.752403,689.904321,327.756464,221.150762,0.445408,0.473363,5020.324314,526.337795
24.900000,4809618.847727,3617.726408,2579.613189,585.704467,531.708844,2672.806769,1373.670096,696.640559,331.391870,224.438040,0.452029,0.473363,5073.199364,531.708844
25.000000,4809491.940034,3653.785984,2605.678260,591.649989,537.131879,2699.373868,1386.722164,703.438936,335.058425,227.761738,0.458723,0.473363,5126.613854,537.131879
25.100000,4809363.779587,3690.192923,2631.994276,597.652829,542.607380,2726.218708,1399.910019,710.300178,338.756438,231.122169,0.465491,0.473363,5180.573005,542.607380
25.200000,4809234.354195,3726.950694,2658.563660,603.713532,548.135835,2753.343770,1413.235088,717.225016,342.486227,234.519649,0.472334,0.473363,5235.082084,548.135835
25.300000,4809103.651540,3764.062805,2685.388859,609.832648,553.717738,2780.751558,1426.698804,724.214191,346.248111,237.954495,0.479252,0.473363,5290.146410,553.717738
25.400000,4808971.659187,3801.532792,2712.472349,616.010733,559.353588,2808.444600,1440.302613,731.268448,350.042414,241.427030,0.486246,0.473363,5345.771350,559.353588
25.500000,4808838.364572,3839.364233,2739.816632,622.248352,565.043890,2836.425449,1454.047971,738.388541,353.869466,244.937578,0.493316,0.473363,5401.962321,565.043890
25.600000,4808703.755010,3877.560736,2767.424236,628.546073,570.789154,2864.696685,1467.936347,745.575229,357.729598,248.486468,0.500464,0.473363,5458.724792,570.789154
25.700000,4808567.817686,3916.125947,2795.297717,634.904472,576.589897,2893.260911,1481.969218,752.829281,361.623149,252.074032,0.507689,0.473363,5516.064281,576.589897
25.800000,4808430.539660,3955.063548,2823.439659,641.324132,582.446642,2922.120757,1496.148076,760.151471,365.550459,255.700604,0.514993,0.473363,5573.986360,582.446642
25.900000,4808291.907862,3994.377257,2851.852671,647.805639,588.359918,2951.278878,1510.474421,767.542580,369.511873,259.366524,0.522377,0.473363,5632.496653,588.359918
26.000000,4808151.909094,4034.070828,2880.539393,654.349590,594.330258,2980.737957,1524.949766,775.003398,373.507743,263.072132,0.529840,0.473363,5691.600837,594.330258
26.100000,4808010.530024,4074.148054,2909.502490,660.956586,600.358203,3010.500702,1539.575637,782.534721,377.538423,266.817775,0.537384,0.473363,5751.304643,600.358203
26.200000,4807867.757190,4114.612762,2938.744658,667.627234,606.444300,3040.569851,1554.353570,790.137352,381.604272,270.603801,0.545009,0.473363,5811.613855,606.444300
26.300000,4807723.576994,4155.468820,2968.268620,674.362149,612.589103,3070.948166,1569.285115,797.812103,385.705652,274.430563,0.552716,0.473363,5872.534315,612.589103
26.400000,4807577.975704,4196.720131,2998.077127,681.161953,618.793169,3101.638438,1584.371832,805.559790,389.842933,278.298417,0.560506,0.473363,5934.071917,618.793169
26.500000,4807430.939453,4238.370638,3028.172960,688.027272,625.057064,3132.643488,1599.615294,813.381241,394.016486,282.207724,0.568380,0.473363,5996.232613,625.057064
26.600000,4807282.454235,4280.424322,3058.558929,694.958742,631.381360,3163.966164,1615.017088,821.277288,398.226688,286.158847,0.576338,0.473363,6059.022412,631.381360
26.700000,4807132.505905,4322.885203,3089.237874,701.957004,637.766635,3195.609341,1630.578812,829.248772,402.473922,290.152153,0.584380,0.473363,6122.447380,637.766635
26.800000,4806981.080178,4365.757340,3120.212663,709.022706,644.213472,3227.575927,1646.302078,837.296541,406.758572,294.188013,0.592509,0.473363,6186.513641,644.213472
26.900000,4806828.162629,4409.044833,3151.486195,716.156504,650.722462,3259.868856,1662.188511,845.421452,411.081030,298.266804,0.600724,0.473363,6251.227377,650.722462
27.000000,4806673.738687,4452.751820,3183.061400,723.359059,657.294203,3292.491095,1678.239747,853.624368,415.441691,302.388904,0.609026,0.473363,6316.594832,657.294203
27.100000,4806517.793640,4496.882479,3214.941235,730.631041,663.929298,3325.445638,1694.457439,861.906161,419.840956,306.554695,0.617416,0.473363,6382.622306,663.929298
27.200000,4806360.312629,4541.441032,3247.128692,737.973127,670.628358,3358.735513,1710.843251,870.267710,424.279229,310.764566,0.625895,0.473363,6449.316163,670.628358
27.300000,4806201.280647,4586.431738,3279.626790,745.385999,677.391999,3392.363775,1727.398861,878.709902,428.756920,315.018906,0.634463,0.473363,6516.682828,677.391999
27.400000,4806040.682541,4631.858900,3312.438582,752.870348,684.220844,3426.333514,1744.125961,887.233632,433.274443,319.318113,0.643122,0.473363,6584.728785,684.220844
