Time,c2_system.cases,c2_system.C_dot,c2_system.Level,c2_system.total,c2_system.D
215.900000,53.220536,3.037521,1.000000,1666.851682,24.346178
216.000000,53.071473,3.028950,1.000000,1667.155048,24.352196
216.100000,52.922814,3.020405,1.000000,1667.457559,24.358198
216.200000,52.774558,3.011887,1.000000,1667.759216,24.364183
216.300000,52.626703,3.003394,1.000000,1668.060022,24.370151
216.400000,52.479248,2.994927,1.000000,1668.359980,24.376103
216.500000,52.332191,2.986486,1.000000,1668.659093,24.382038
216.600000,52.185532,2.978071,1.000000,1668.957363,24.387956
216.700000,52.039268,2.969681,1.000000,1669.254792,24.393858
216.800000,51.893399,2.961317,1.000000,1669.551383,24.399743
216.900000,51.747923,2.952977,1.000000,1669.847140,24.405612
217.000000,51.602839,2.944664,1.000000,1670.142063,24.411465
217.100000,51.458146,2.936375,1.000000,1670.436156,24.417301
217.200000,51.313843,2.928111,1.000000,1670.729422,24.423122
217.300000,51.169929,2.919872,1.000000,1671.021862,24.428926
217.400000,51.026403,2.911657,1.000000,1671.313479,24.434713
217.500000,50.883264,2.903468,1.000000,1671.604276,24.440485
217.600000,50.740511,2.895302,1.000000,1671.894255,24.446240
217.700000,50.598142,2.887161,1.000000,1672.183419,24.451980
217.800000,50.456159,2.879045,1.000000,1672.471770,24.457704
217.900000,50.314558,2.870952,1.000000,1672.759310,24.463411
218.000000,50.173340,2.862884,1.000000,1673.046042,24.469103
218.100000,50.032504,2.854839,1.000000,1673.331968,24.474779
218.200000,49.892049,2.846818,1.000000,1673.617090,24.480439
218.300000,49.751974,2.838821,1.000000,1673.901412,24.486083
218.400000,49.612279,2.830847,1.000000,1674.184935,24.491712
218.500000,49.472963,2.822896,1.000000,1674.467662,24.497325
218.600000,49.334025,2.814969,1.000000,1674.749595,24.502922
218.700000,49.195464,2.807065,1.000000,1675.030736,24.508504
218.800000,49.057280,2.799184,1.000000,1675.311087,24.514070
218.900000,48.919473,2.791326,1.000000,1675.590652,24.519621
219.000000,48.782041,2.783490,1.000000,1675.869432,24.525156
219.100000,48.644984,2.775677,1.000000,1676.147429,24.530676
219.200000,48.508302,2.767887,1.000000,1676.424646,24.536180
219.300000,48.371993,2.760119,1.000000,1676.701085,24.541669
219.400000,48.236057,2.752374,1.000000,1676.976748,24.547143
219.500000,48.100494,2.744651,1.000000,1677.251638,24.552602
219.600000,47.965303,2.736949,1.000000,1677.525756,24.558045
219.700000,47.830483,2.729270,1.000000,1677.799105,24.563473
219.800000,47.696034,2.721613,1.000000,1678.071687,24.568886
219.900000,47.561955,2.713977,1.000000,1678.343505,24.574284
220.000000,47.428246,2.706363,1.000000,1678.614560,24.579666
220.100000,47.294906,2.698771,1.000000,1678.884854,24.585034
220.200000,47.161934,2.691200,1.000000,1679.154391,24.590386
220.300000,47.029330,2.683651,1.000000,1679.423171,24.595724
220.400000,46.897093,2.676123,1.000000,1679.691197,24.601047
220.500000,46.765222,2.668616,1.000000,1679.958471,24.606355
220.600000,46.633718,2.661130,1.000000,1680.224996,24.611648
220.700000,46.502578,2.653665,1.000000,1680.490773,24.616926
220.800000,46.371804,2.646221,1.000000,1680.755804,24.622189
220.900000,46.241393,2.638798,1.000000,1681.020092,24.627438
221.000000,46.111346,2.631396,1.000000,1681.283638,24.632672
221.100000,45.981661,2.624014,1.000000,1681.546446,24.637892
221.200000,45.852339,2.616653,1.000000,1681.808516,24.643096
221.300000,45.723378,2.609312,1.000000,1682.069850,24.648286
221.400000,45.594777,2.601992,1.000000,1682.330452,24.653462
221.500000,45.466537,2.594692,1.000000,1682.590322,24.658623
221.600000,45.338656,2.587412,1.000000,1682.849464,24.663770
221.700000,45.211133,2.580153,1.000000,1683.107878,24.668902
221.800000,45.083969,2.572913,1.000000,1683.365568,24.674020
221.900000,44.957161,2.565694,1.000000,1683.622534,24.679123
222.000000,44.830710,2.558495,1.000000,1683.878779,24.684212
222.100000,44.704614,2.551315,1.000000,1684.134305,24.689287
222.200000,44.578874,2.544156,1.000000,1684.389115,24.694347
222.300000,44.453487,2.537016,1.000000,1684.643209,24.699394
222.400000,44.328454,2.529896,1.000000,1684.896590,24.704426
222.500000,44.203773,2.522796,1.000000,1685.149260,24.709444
222.600000,44.079444,2.515715,1.000000,1685.401221,24.714448
222.700000,43.955466,2.508654,1.000000,1685.652474,24.719437
222.800000,43.831838,2.501612,1.000000,1685.903022,24.724413
222.900000,43.708560,2.494590,1.000000,1686.152868,24.729375
223.000000,43.585630,2.487587,1.000000,1686.402011,24.734323
223.100000,43.463047,2.480603,1.000000,1686.650455,24.739257
223.200000,43.340811,2.473638,1.000000,1686.898202,24.744177
223.300000,43.218921,2.466693,1.000000,1687.145253,24.749083
223.400000,43.097376,2.459767,1.000000,1687.391611,24.753976
223.500000,42.976175,2.452860,1.000000,1687.637276,24.758854
223.600000,42.855317,2.445972,1.000000,1687.882252,24.763719
223.700000,42.734802,2.439103,1.000000,1688.126540,24.768570
223.800000,42.614628,2.432253,1.000000,1688.370142,24.773408
223.900000,42.494794,2.425422,1.000000,1688.613060,24.778232
224.000000,42.375300,2.418610,1.000000,1688.855296,24.783042
224.100000,42.256145,2.411817,1.000000,1689.096851,24.787839
224.200000,42.137328,2.405042,1.000000,1689.337727,24.792623
224.300000,42.018847,2.398286,1.000000,1689.577927,24.797393
224.400000,41.900703,2.391549,1.000000,1689.817453,24.802149
224.500000,41.782893,2.384830,1.000000,1690.056305,24.806892
224.600000,41.665417,2.378130,1.000000,1690.294486,24.811622
224.700000,41.548275,2.371448,1.000000,1690.531998,24.816338
224.800000,41.431464,2.364785,1.000000,1690.768843,24.821041
224.900000,41.314985,2.358141,1.000000,1691.005023,24.825731
225.000000,41.198835,2.351515,1.000000,1691.240538,24.830408
225.100000,41.083015,2.344907,1.000000,1691.475392,24.835071
225.200000,40.967524,2.338318,1.000000,1691.709586,24.839722
225.300000,40.852359,2.331746,1.000000,1691.943122,24.844359
225.400000,40.737521,2.325194,1.000000,1692.176002,24.848983
225.500000,40.623008,2.318659,1.000000,1692.408227,24.853594
225.600000,40.508820,2.312142,1.000000,1692.639800,24.858192
225.700000,40.394955,2.305644,1.000000,1692.870721,24.862778
225.800000,40.281412,2.299164,1.000000,1693.100994,24.867350
225.900000,40.168191,2.292701,1.000000,1693.330619,24.871909
226.000000,40.055291,2.286257,1.000000,1693.559599,24.876456
226.100000,39.942710,2.279831,1.000000,1693.787936,24.880990
226.200000,39.830448,2.273422,1.000000,1694.015630,24.885511
226.300000,39.718503,2.267032,1.000000,1694.242685,24.890019
226.400000,39.606875,2.260659,1.000000,1694.469101,24.894515
226.500000,39.495562,2.254304,1.000000,1694.694881,24.898998
226.600000,39.384564,2.247967,1.000000,1694.920026,24.903468
226.700000,39.273880,2.241647,1.000000,1695.144538,24.907926
226.800000,39.163509,2.235346,1.000000,1695.368419,24.912371
226.900000,39.053449,2.229062,1.000000,1695.591671,24.916804
227.000000,38.943701,2.222795,1.000000,1695.814295,24.921224
227.100000,38.834262,2.216546,1.000000,1696.036293,24.925632
227.200000,38.725132,2.210314,1.000000,1696.257667,24.930027
227.300000,38.616310,2.204100,1.000000,1696.478419,24.934410
227.400000,38.507796,2.197904,1.000000,1696.698550,24.938781
227.500000,38.399587,2.191725,1.000000,1696.918062,24.943139
227.600000,38.291684,2.185563,1.000000,1697.136957,24.947486
227.700000,38.184085,2.179418,1.000000,1697.355236,24.951819
227.800000,38.076789,2.173291,1.000000,1697.572902,24.956141
227.900000,37.969796,2.167181,1.000000,1697.789956,24.960451
228.000000,37.863104,2.161088,1.000000,1698.006400,24.964748
228.100000,37.756712,2.155012,1.000000,1698.222235,24.969033
228.200000,37.650621,2.148953,1.000000,1698.437464,24.973307
228.300000,37.544828,2.142912,1.000000,1698.652087,24.977568
228.400000,37.439332,2.136887,1.000000,1698.866107,24.981817
228.500000,37.334134,2.130879,1.000000,1699.079525,24.986055
228.600000,37.229232,2.124888,1.000000,1699.292343,24.990280
228.700000,37.124625,2.118914,1.000000,1699.504563,24.994493
228.800000,37.020312,2.112957,1.000000,1699.716186,24.998695
228.900000,36.916293,2.107017,1.000000,1699.927215,25.002885
229.000000,36.812566,2.101093,1.000000,1700.137650,25.007063
229.100000,36.709130,2.095186,1.000000,1700.347493,25.011229
229.200000,36.605986,2.089296,1.000000,1700.556747,25.015384
229.300000,36.503131,2.083423,1.000000,1700.765412,25.019527
229.400000,36.400565,2.077565,1.000000,1700.973490,25.023658
229.500000,36.298288,2.071725,1.000000,1701.180984,25.027778
229.600000,36.196298,2.065901,1.000000,1701.387894,25.031886
229.700000,36.094594,2.060093,1.000000,1701.594223,25.035983
229.800000,35.993176,2.054302,1.000000,1701.799971,25.040068
229.900000,35.892042,2.048527,1.000000,1702.005141,25.044141
230.000000,35.791193,2.042768,1.000000,1702.209735,25.048204
230.100000,35.690627,2.037026,1.000000,1702.413753,25.052254
230.200000,35.590343,2.031299,1.000000,1702.617198,25.056294
230.300000,35.490340,2.025589,1.000000,1702.820071,25.060322
230.400000,35.390618,2.019895,1.000000,1703.022373,25.064338
230.500000,35.291176,2.014218,1.000000,1703.224107,25.068344
230.600000,35.192013,2.008556,1.000000,1703.425274,25.072338
230.700000,35.093129,2.002910,1.000000,1703.625875,25.076321
230.800000,34.994521,1.997280,1.000000,1703.825913,25.080292
230.900000,34.896191,1.991666,1.000000,1704.025388,25.084253
231.000000,34.798136,1.986068,1.000000,1704.224303,25.088202
231.100000,34.700356,1.980485,1.000000,1704.422658,25.092141
231.200000,34.602851,1.974918,1.000000,1704.620456,25.096068
231.300000,34.505619,1.969368,1.000000,1704.817698,25.099984
231.400000,34.408660,1.963832,1.000000,1705.014385,25.103889
231.500000,34.311972,1.958312,1.000000,1705.210520,25.107784
231.600000,34.215556,1.952808,1.000000,1705.406104,25.111667
231.700000,34.119410,1.947320,1.000000,1705.601137,25.115539
231.800000,34.023534,1.941847,1.000000,1705.795623,25.119401
231.900000,33.927927,1.936389,1.000000,1705.989562,25.123251
232.000000,33.832588,1.930947,1.000000,1706.182956,25.127091
232.100000,33.737517,1.925520,1.000000,1706.375806,25.130920
232.200000,33.642712,1.920108,1.000000,1706.568114,25.134739
232.300000,33.548173,1.914712,1.000000,1706.759882,25.138546
